info,num_bathroom,title,url,price,pid,num_bedroom,pid1,latitude,longitude,date,pid2
"
                    2br -
                    903ft, -
                ",,"Available 1 Now, Full Size Washer/Dryer",https://corvallis.craigslist.org/apa/5994001136.html,$925,5994001136,,,,,Feb  7,
"
                    2br -
                    961ft, -
                ",,Peaceful 2 Bdrm Apts!!,https://corvallis.craigslist.org/apa/5986924514.html,$1300,5986924514,,,,,Feb  7,
"
                    3br -
                    1150ft, -
                ",,Gorgeous 3 bedroom apt available NOW for $500 off 1st rent!!!,https://corvallis.craigslist.org/apa/5993915716.html,$1625,5993915716,,,,,Feb  7,
,,Student Housing Now Available,https://corvallis.craigslist.org/apa/5993748554.html,$600,5993748554,,,,,Feb  7,
"
                    3br -
                    1500ft, -
                ",,"3 BEDROOMS, OPEN FLOOR PLAN, STRATEGIC, CLOSED TO OSU",https://corvallis.craigslist.org/apa/5993167200.html,$1650,5993167200,,,,,Feb  7,
"
                    1300ft, -
                ",,Room for Rent in Quiet Neighborhood,https://corvallis.craigslist.org/apa/5992602701.html,$665,5992602701,,,,,Feb  6,
"
                    1br -
                    1200ft, -
                ",,Only 1 room left! Lease NOW & get 1 month FREE!!,https://corvallis.craigslist.org/apa/5982390517.html,$670,5982390517,,,,,Feb 27,
"
                    3br -
                    1147ft, -
                ",,ONE MONTH FREE RENT!!! 3 Bed / 2 Bath,https://corvallis.craigslist.org/apa/6022026583.html,$1490,6022026583,,,,,Feb 27,
"
                    2br -
                    856ft, -
                ",,"Large, Updated 2 Bedroom Near Lilly Park ~ 325 SE Lilly #D",https://corvallis.craigslist.org/apa/5991903453.html,$925,5991903453,,,,,Feb 27,
"
                    2br -
                    800ft, -
                ",,2 bedroom located across the street from OSU! ~ 111 NW 11th #104,https://corvallis.craigslist.org/apa/5991858291.html,$990,5991858291,,,,,Feb 27,
"
                    2br -
                ",,Sublet for Summer/Fall! Great location less than a block from Campus!,https://corvallis.craigslist.org/apa/6021241686.html,$665,6021241686,,,,,Feb 26,
"
                    2br -
                    1002ft, -
                ",,"Waiting List Now, Call for 2 bedroom 1 bat6h now",https://corvallis.craigslist.org/apa/6020890038.html,$975,6020890038,,,,,Feb 26,
"
                    3br -
                    1091ft, -
                ",,Brand new duplex close to Corvallis & OSU! (on quiet scenic st),https://corvallis.craigslist.org/apa/6020075446.html,$1500,6020075446,,,,,Feb 25,
"
                    475ft, -
                ",,Re-Leasing Apartment,https://corvallis.craigslist.org/apa/6019730973.html,$900,6019730973,,,,,Feb 25,
"
                    3br -
                    1147ft, -
                ",,1 Month FREE RENT!! Ends TODAY!!,https://corvallis.craigslist.org/apa/6019388572.html,$1490,6019388572,,,,,Feb 25,
"
                    2br -
                    952ft, -
                ",,YOU'RE RUNNING OUT OF TIME!! CALL THE LODGES TO GET 4 WEEKS FREE RENT!,https://corvallis.craigslist.org/apa/6013956516.html,$1120,6013956516,,,,,Feb 25,
"
                    1br -
                    728ft, -
                ",,TAX SPECIAL = MINIMAL MOVE IN COSTS ONLY AT THE LODGES! APPLY TODAY!,https://corvallis.craigslist.org/apa/6006728573.html,$1000,6006728573,,,,,Feb 25,
"
                    2br -
                    1029ft, -
                ",,BRING IN YOUR VALENTINE TO VIEW THIS BEAUTIFUL 2 BED!!,https://corvallis.craigslist.org/apa/6003751552.html,$1195,6003751552,,,,,Feb 24,
"
                    360ft, -
                ",,HURRY AND APPLY BEFORE IT GETS AWAY!,https://corvallis.craigslist.org/apa/5985462366.html,$560,5985462366,,,,,Feb 24,
"
                    1br -
                    750ft, -
                ",,Room for rent,https://corvallis.craigslist.org/apa/6018464058.html,$750,6018464058,,,,,Feb 24,
"
                    2br -
                    950ft, -
                ",,"Near Starbucks and Fred Meyer, Available Now, Spacious,",https://corvallis.craigslist.org/apa/6018444088.html,$999,6018444088,,,,,Feb 24,
"
                    1br -
                    130ft, -
                ",,Large room near campus $550,https://corvallis.craigslist.org/apa/6018383254.html,$550,6018383254,,,,,Feb 24,
"
                    2br -
                    952ft, -
                ",,WHY WAIT? TAKE ADVANTAGE OF 4 WEEKS FREE RENT! CALL THE LODGES NOW!,https://corvallis.craigslist.org/apa/6006422091.html,$1120,6006422091,,,,,Feb 24,
"
                    1br -
                    728ft, -
                ",,RENT A LUXURY APT WITH MINIMAL MOVE IN COSTS! CALL THE LODGES NOW!,https://corvallis.craigslist.org/apa/6005294970.html,$1000,6005294970,,,,,Feb 24,
"
                    1br -
                    728ft, -
                ",,Pet Friendly Luxary Apartment Homes Call for More Details!,https://corvallis.craigslist.org/apa/5997015768.html,$995,5997015768,,,,,Feb 24,
"
                    2br -
                    1029ft, -
                ",,THIS 2 BEDROOM COULD BE ALL YOURS!!,https://corvallis.craigslist.org/apa/5976376453.html,$1220,5976376453,,,,,Feb 24,
"
                    2br -
                    905ft, -
                ",,Cozy 2-bedroom apartment close to Timberhill! DEPOSIT INCLUDED!,https://corvallis.craigslist.org/apa/6018078491.html,$1170,6018078491,,,,,Feb 24,
"
                    2br -
                    961ft, -
                ",,2 Bedroom / 2 Bath Available TODAY!!,https://corvallis.craigslist.org/apa/6018082886.html,$1350,6018082886,,,,,Feb 24,
"
                    2br -
                    903ft, -
                ",,"Professionally Managed, Linen Closet, Patio, Near LBCC, WD",https://corvallis.craigslist.org/apa/6018057351.html,$925,6018057351,,,,,Feb 24,
"
                    2br -
                    1002ft, -
                ",,"Available ""NOW"" 2 Bedroom 1 Bathroom,",https://corvallis.craigslist.org/apa/6018055343.html,$975,6018055343,,,,,Feb 24,
,,Big Room in Great House,https://corvallis.craigslist.org/apa/6018028772.html,$530,6018028772,,,,,Feb 24,
"
                    3br -
                    1147ft, -
                ",,1 Month FREE!! 3 Bed / 2 Bath! Special Ends Saturday!,https://corvallis.craigslist.org/apa/6018004293.html,$1490,6018004293,,,,,Feb 24,
"
                    2br -
                    900ft, -
                ",,"Fresh, remodeled 2-bed duplexes",https://corvallis.craigslist.org/apa/5975176729.html,$1095,5975176729,,,,,Feb 24,
"
                    1br -
                    728ft, -
                ",,One bedrooms available! Apply now!,https://corvallis.craigslist.org/apa/6017800462.html,$1000,6017800462,,,,,Feb 24,
"
                    2br -
                    950ft, -
                ",,Professionally Managed Apply Today,https://corvallis.craigslist.org/apa/6017814778.html,$999,6017814778,,,,,Feb 24,
"
                    1br -
                ",,Apartment for rent,https://corvallis.craigslist.org/apa/6002241751.html,$675,6002241751,,,,,Feb 24,
"
                    1br -
                ",,1 Bedroom Apt.,https://corvallis.craigslist.org/apa/6002265377.html,$675,6002265377,,,,,Feb 24,
"
                    1br -
                ",,26th St. 6-Plex,https://corvallis.craigslist.org/apa/5993981199.html,$795,5993981199,,,,,Feb 24,
"
                    2br -
                ",,Benton Townhouses,https://corvallis.craigslist.org/apa/5984086147.html,$825,5984086147,,,,,Feb 24,
"
                    1br -
                    728ft, -
                ",,"One bedroom with gorgeous view, available now!",https://corvallis.craigslist.org/apa/6016931245.html,$1000,6016931245,,,,,Feb 23,
"
                    2br -
                    1029ft, -
                ",,LET YOUR HEART MELT HERE AT PLUMTREE,https://corvallis.craigslist.org/apa/5975125535.html,$1220,5975125535,,,,,Feb 23,
"
                    360ft, -
                ",,COME FALL IN LOVE WITH THIS BEAUTIFUL STUDIO,https://corvallis.craigslist.org/apa/5992154741.html,$560,5992154741,,,,,Feb 23,
"
                    2br -
                    950ft, -
                ",,"Tennis Court, Convenient Laundry Center, Lease Now",https://corvallis.craigslist.org/apa/6016821019.html,$999,6016821019,,,,,Feb 23,
"
                    2br -
                    952ft, -
                ",,THIS 2 BEDROOM COULD BE ALL YOURS!!,https://corvallis.craigslist.org/apa/5988219202.html,$1120,5988219202,,,,,Feb 23,
"
                    1br -
                    728ft, -
                ",,Cutest 1 bedroom you'll ever see!,https://corvallis.craigslist.org/apa/5995265365.html,$1020,5995265365,,,,,Feb 23,
"
                    4br -
                    1430ft, -
                ",,4 Bedroom and 4 Bathroom Suites BRAND NEW - APPLY NOW,https://corvallis.craigslist.org/apa/5975721963.html,$3250,5975721963,,,,,Feb 23,
"
                    4br -
                    1430ft, -
                ",,BRAND NEW SUITES ~ 4 Bed/4 Bath ~ RESERVE NOW For SUMMER/FALL 2017,https://corvallis.craigslist.org/apa/5976361729.html,$3250,5976361729,,,,,Feb 23,
"
                    2br -
                ",,Great two bedroom apartment! Two blocks to OSU campus!,https://corvallis.craigslist.org/apa/6016306154.html,$995,6016306154,,,,,Feb 23,
"
                    4br -
                ",,4 bedroom house on OSU campus,https://corvallis.craigslist.org/apa/6016070709.html,$15002000,6016070709,,,,,Feb 23,
"
                    3br -
                    1172ft, -
                ",,3 bed 2 bath Sweet Home,https://corvallis.craigslist.org/apa/6015503868.html,$1400,6015503868,,,,,Feb 22,
"
                    1br -
                ",,Where are you?  So excited to have a 1 bedroom ready for you in March,https://corvallis.craigslist.org/apa/6015523194.html,$800,6015523194,,,,,Feb 22,
"
                    4br -
                ",,Room at The Retreat,https://corvallis.craigslist.org/apa/6015464777.html,$725,6015464777,,,,,Feb 22,
"
                    2br -
                    952ft, -
                ",,$300 SECURITY DEPOSIT & 4 WEEKS FREE RENT! LIMITED TIME @ THE LODGES!,https://corvallis.craigslist.org/apa/6005098890.html,$1120,6005098890,,,,,Feb 22,
"
                    3br -
                    1204ft, -
                ",,CALL THE LODGES & ASK ABOUT OUR TAX SEASON SPECIAL! GOOD THRU 2/28,https://corvallis.craigslist.org/apa/6005000637.html,$1395,6005000637,,,,,Feb 22,
,,WANTED-House with room for a horse.,https://corvallis.craigslist.org/apa/6001786721.html,$1500,6001786721,,,,,Feb 22,
"
                    1br -
                ",,Don't Delay move in just in time for beginning of Spring!,https://corvallis.craigslist.org/apa/6015266802.html,$800,6015266802,,,,,Feb 22,
"
                    2br -
                ",,Corvallis Plaza - 1 Block Away from OSU!,https://corvallis.craigslist.org/apa/6015126974.html,$995,6015126974,,,,,Feb 22,
"
                    2br -
                ",,REDUCED PRICE!!!  Great two bedroom apartment 2 blocks from campus!,https://corvallis.craigslist.org/apa/6014814997.html,$995,6014814997,,,,,Feb 22,
"
                    1br -
                    1200ft, -
                ",,"Private bedroom and bathroom close to OSU. $625/mo rent, available 4/1",https://corvallis.craigslist.org/apa/6014291871.html,$625,6014291871,,,,,Feb 21,
"
                    4br -
                ",,Room available in 4br 4bath apartment (starting in June),https://corvallis.craigslist.org/apa/5999732115.html,$725,5999732115,,,,,Feb 21,
,,$590 ROOM FOR RENT CLOSE TO OSU CAMPUS,https://corvallis.craigslist.org/apa/6014085066.html,$590,6014085066,,,,,Feb 21,
"
                    2br -
                    1005ft, -
                ",,Large 2 bedroom 2 bathroom Apartment!!!,https://corvallis.craigslist.org/apa/6013950361.html,$1350,6013950361,,,,,Feb 21,
"
                    2br -
                    903ft, -
                ",,"Available Now, Full Size Washer/Dryer",https://corvallis.craigslist.org/apa/6013985475.html,$925,6013985475,,,,,Feb 21,
"
                    1br -
                    728ft, -
                ",,TAX SEASON SPECIAL @ THE LODGES! CALL NOW TO GET FREE RENT!,https://corvallis.craigslist.org/apa/6013961337.html,$1000,6013961337,,,,,Feb 21,
"
                    2br -
                    981ft, -
                ",,2 Bedroom/ 2 Bath Apt Available SOON!,https://corvallis.craigslist.org/apa/6013922719.html,$1465,6013922719,,,,,Feb 21,
"
                    2br -
                    1000ft, -
                ",,For rent$1500,https://corvallis.craigslist.org/apa/6013880308.html,$1500,6013880308,,,,,Feb 21,
"
                    2br -
                    961ft, -
                ",,2 Bedroom/ 2 Bath Apt with Wooded View,https://corvallis.craigslist.org/apa/6013872954.html,$1390,6013872954,,,,,Feb 21,
"
                    3br -
                    1147ft, -
                ",,MOVE IN THIS WEEK! 3 Bedroom / 2 Bath,https://corvallis.craigslist.org/apa/6013839865.html,$1625,6013839865,,,,,Feb 21,
"
                    3br -
                    1204ft, -
                ",,CALL TO SET UP YOUR TOUR TODAY!,https://corvallis.craigslist.org/apa/5983536054.html,$1400,5983536054,,,,,Feb 21,
"
                    3br -
                    1204ft, -
                ",,PACK YOUR BAGS YOU ARE MOVING TO PLUMTREE!!!,https://corvallis.craigslist.org/apa/6003839232.html,$1400,6003839232,,,,,Feb 21,
"
                    360ft, -
                ",,THE PERFECT PLACE TO CALL HOME!,https://corvallis.craigslist.org/apa/5995699889.html,$560,5995699889,,,,,Feb 21,
"
                    5br -
                ",,5 bedroom 5 bathroom Fully Furnished Near Campus,https://corvallis.craigslist.org/apa/5992620173.html,$2995,5992620173,,,,,Feb 21,
"
                    5br -
                ",,5 bedroom 5 bathroom Fully Furnished Near Campus,https://corvallis.craigslist.org/apa/5992621000.html,$2995,5992621000,,,,,Feb 21,
"
                    2br -
                    1002ft, -
                ",,"Lease Now, Boulder Creek, Available Now",https://corvallis.craigslist.org/apa/6013454468.html,$975,6013454468,,,,,Feb 21,
"
                    2br -
                    800ft, -
                ",,Samll Pet Friendly Apartment Located in Philomath ~ 2021 Applegate #5,https://corvallis.craigslist.org/apa/5992213891.html,$825,5992213891,,,,,Feb 21,
"
                    3br -
                    1238ft, -
                ",,Enchanting 3 Bedroom Centrally Located ~ 2230 Front Ave NE,https://corvallis.craigslist.org/apa/5991866696.html,$1395,5991866696,,,,,Feb 21,
"
                    3br -
                ",,"3 Bedroom, 3.5 bath in Luxury Housing",https://corvallis.craigslist.org/apa/6012765624.html,$680,6012765624,,,,,Feb 20,
"
                    2br -
                ",,Two Bedroom Apartment Available,https://corvallis.craigslist.org/apa/5986323782.html,$995,5986323782,,,,,Feb 20,
"
                    1br -
                ",,Room at the Retreat,https://corvallis.craigslist.org/apa/6012632055.html,$732,6012632055,,,,,Feb 20,
"
                    3br -
                    1204ft, -
                ",,YOU WON'T WANT TO MISS THIS!,https://corvallis.craigslist.org/apa/5988575159.html,$1400,5988575159,,,,,Feb 20,
"
                    2br -
                    952ft, -
                ",,Pet Friendly Luxary Apartment Homes Call for More Details!,https://corvallis.craigslist.org/apa/5988243811.html,$1120,5988243811,,,,,Feb 20,
"
                    3br -
                    1204ft, -
                ",,BEST KEPT SECRET IN ALBANY!!,https://corvallis.craigslist.org/apa/6012321912.html,$1375,6012321912,,,,,Feb 20,
"
                    3br -
                    1204ft, -
                ",,THE PRICE IS RIGHT WITH OUR TAX SEASON SPECIAL AT THE LODGES!,https://corvallis.craigslist.org/apa/6004000770.html,$1395,6004000770,,,,,Feb 20,
"
                    3br -
                    1204ft, -
                ",,STOP!!! COME CHECK US OUT!,https://corvallis.craigslist.org/apa/6012111883.html,$1375,6012111883,,,,,Feb 20,
"
                    360ft, -
                ",,THIS STUDIO COULD BE ALL YOURS!!!,https://corvallis.craigslist.org/apa/6012110586.html,$560,6012110586,,,,,Feb 20,
,,**Fully Furnished Apartments w/ ALL UTILITIES INCLUDED**,https://corvallis.craigslist.org/apa/5974073596.html,$915,5974073596,,,,,Feb 20,
"
                    2br -
                    903ft, -
                ",,"Professionally Managed, Linen Closet, Patio, Near LBCC, WD",https://corvallis.craigslist.org/apa/6011952350.html,$925,6011952350,,,,,Feb 20,
